equipmentid,description,dept,deptid,purchasedate,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,mpg2020,emissions2020
30898,2011 CHEVROLET IMPALA',Police Department - Investigative Services,10151503,3/25/2011,"$18,550.00",$-,"10,883","151,618","$1,426.45",21.33,1235.101935
30902,2011 CHEVROLET IMPALA',Police Department - Investigative Services,10151503,3/25/2011,"$18,550.00",$-,"19,080","158,848","$1,746.30",22.02,2097.502678
30905,2011 CHEVROLET IMPALA',Police Department - Investigative Services,10151503,3/25/2011,"$18,550.00",$-,"13,760","111,856","$1,036.01",23.55,1414.284896
30901,2011 CHEVROLET IMPALA',0,0,3/25/2011,"$18,550.00",$-,"27,406","125,413","$2,876.96",67.51,982.7976648
30943,2010 Toyota COROLLA',0,0,12/28/2011,"$11,638.13",$-,"10,235","85,487",$-,#VALUE!,#VALUE!
30890,2010 FORD MINI BUS',DPW: Bureau of Transportation Specialized Transp,005070XX22,3/14/2011,"$50,848.02",$-,"7,322","156,067","$10,191.82",6.26,2831.599831
30892,2010 FORD MINI BUS',Department of Aging (Specialized Transportation),005034XX27,3/14/2011,"$50,848.02",$-,"11,718","160,403","$4,877.44",7.15,3967.542651
30891,2010 FORD MINI BUS',DPW: Bureau of Transportation Specialized Transp,005070XX22,3/14/2011,"$50,848.02",$-,"14,332","169,600","$2,934.92",7.53,4605.746657
30613,2010 FORD MINI BUS',DPW: Bureau of Transportation Rural Transp,005070XX23,2/24/2010,"$55,569.42",$-,"9,932","170,315","$5,833.52",9.79,2457.100582
30612,2010 FORD MINI BUS',DPW: Bureau of Transportation Specialized Transp,005070XX22,2/24/2010,"$55,569.42",$-,"9,846","183,266","$9,001.10",9.86,2416.963454
30366,2010 FORD FUSION',Police Department - Operations,10151506,5/29/2009,"$16,649.00",$-,"6,559","74,976",$920.63,19.94,796.1907691
30360,2010 FORD FUSION',Police Department - Investigative Services,10151503,5/20/2009,"$16,649.00",$-,"7,936","147,308",$601.31,21.1,910.5567925
30375,2010 FORD FUSION',Police Department - Operations,10151506,5/29/2009,"$16,649.00",$-,"6,032","69,482",$179.87,21.9,666.7886214
30379,2010 FORD FUSION',Police Department - Investigative Services,10151503,5/29/2009,"$16,649.00",$-,"14,695","134,589","$2,783.88",22.16,1605.661191
30372,2010 FORD FUSION',Police Department - Community Resources,10151508,5/29/2009,"$16,649.00",$-,"13,967","126,320",$736.93,22.66,1492.044795
30355,2010 FORD FUSION',Police Department - Investigative Services,10151503,5/29/2009,"$16,649.00",$-,"10,327","140,663",$661.05,23.1,1082.181523
30374,2010 FORD FUSION',Police Department - Investigative Services,10151503,5/29/2009,"$16,649.00",$-,"12,012","126,291","$2,382.87",24.45,1189.310968
30444,2010 FORD F450',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,9/23/2009,"$35,502.00",$-,"9,412","97,761",$740.80,6.39,3564.064384
30443,2010 FORD F450',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,9/23/2009,"$35,502.00",$-,"7,531","72,973","$1,015.03",6.65,2743.470111
30445,2010 FORD F450',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,9/23/2009,"$35,502.00",$-,"8,357","123,313","$2,466.48",6.98,2899.583015
30446,2010 FORD F450',Property Management - Building Maintenance,10252502,9/23/2009,"$35,502.00",$-,"12,696","96,522",$753.26,7.41,4146.143927
30635,2010 FORD E350',Police Department - Support Operations,10151507,5/13/2010,"$21,755.00",$-,"17,475","170,538","$2,967.25",8.14,5195.009651
30627,2010 FORD E350',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,5/13/2010,"$21,702.00",$-,"10,135","103,694","$1,309.52",9.86,2489.040357
30625,2010 FORD E350',Property Management - Building Maintenance,10252502,5/13/2010,"$21,702.00",$-,"8,990","111,979",$949.64,10.01,2173.754004
30631,2010 FORD E350',Property Management - Building Maintenance,10252502,5/27/2010,"$21,702.00",$-,"14,559","83,396",$457.76,10.18,3463.187573
30629,2010 FORD E350',Property Management - Building Maintenance,10252502,5/20/2010,"$21,702.00",$-,"5,941","43,328",$56.87,10.31,1395.396997
30630,2010 FORD E350',Property Management - Building Maintenance,10252502,5/27/2010,"$21,702.00",$-,"10,196","99,800","$7,494.62",10.31,2394.492041
30626,2010 FORD E350',Property Management - Building Maintenance,10252502,5/13/2010,"$21,702.00",$-,"5,372","78,631",$149.56,10.58,1228.760814
30636,2010 FORD E350',Property Management - Building Maintenance,10252502,5/20/2010,"$21,910.00",$-,"9,102","93,612",$344.21,10.7,2059.376149
30624,2010 FORD E350',Property Management - Building Maintenance,10252502,5/13/2010,"$21,702.00",$-,"15,205","99,858",$60.56,10.72,3434.070308
30632,2010 FORD E350',Property Management - Building Maintenance,10252502,5/27/2010,"$21,702.00",$-,"5,493","82,317",$75.25,10.88,1222.055873
30633,2010 FORD E350',Property Management - Building Maintenance,10252502,5/20/2010,"$21,702.00",$-,"5,194","69,632",$696.39,10.89,1154.434965
30634,2010 FORD E350',Property Management - Building Maintenance,10252502,5/20/2010,"$21,702.00",$-,"4,699","84,885",$200.89,11.16,1018.958642
30628,2010 FORD E350',Property Management - Building Maintenance,10252502,5/20/2010,"$21,702.00",$-,"12,295","114,550","$6,427.08",11.34,2625.62526
30568,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/4/2010,"$22,272.00",$-,"7,874","136,790","$2,423.20",7.59,2511.153635
30585,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/2/2010,"$22,272.00",$-,"10,901","135,111","$2,103.92",7.77,3397.284623
30499,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/19/2010,"$22,272.00",$-,"8,874","71,884","$2,519.73",7.89,2723.24449
30531,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/24/2010,"$22,272.00",$-,"8,663","88,289",$875.52,8.23,2548.720592
30546,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/2/2010,"$22,272.00",$-,"6,734","170,184","$1,249.67",8.48,1921.676679
30480,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/4/2010,"$22,272.00",$-,"16,155","168,648","$3,366.72",8.51,4594.109107
30510,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/18/2010,"$22,272.00",$-,"3,105","136,634","$1,166.72",8.74,860.0535505
30511,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/18/2010,"$22,272.00",$-,"6,466","139,286",$613.18,8.84,1771.819502
30553,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/3/2010,"$22,272.00",$-,"4,966","144,869",$5.74,8.9,1351.459818
30521,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/23/2010,"$22,272.00",$-,"10,100","90,030","$1,207.84",8.91,2744.422985
30584,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/9/2010,"$22,272.00",$-,"14,508","149,742","$3,116.38",9.14,3842.862002
30516,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/23/2010,"$22,272.00",$-,"11,321","103,811","$5,117.87",9.33,2936.215022
30486,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/17/2010,"$22,272.00",$-,"6,669","139,321","$2,914.36",9.39,1720.352213
30525,2010 FORD CROWN VICTORIA',County Sheriff,10181801,2/24/2010,"$22,272.00",$-,"7,559","190,269","$2,266.63",9.93,1843.536807
30492,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/17/2010,"$22,272.00",$-,"6,148","157,971","$1,178.04",9.98,1491.51939
30507,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/18/2010,"$22,272.00",$-,"10,518","153,646","$2,391.86",10.17,2504.240576
30513,2010 FORD CROWN VICTORIA',County Sheriff,10181801,2/18/2010,"$22,272.00",$-,"11,665","125,906","$1,619.38",10.24,2759.170049
30524,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/23/2010,"$22,272.00",$-,"1,194","173,738",$597.56,10.44,276.871324
30483,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/4/2010,"$22,272.00",$-,"3,067","140,453",$876.98,10.59,700.9346137
30560,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/3/2010,"$22,272.00",$-,"3,459","157,399","$2,615.46",10.77,777.3258505
30529,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/24/2010,"$22,272.00",$-,"9,319","88,864","$1,960.98",10.83,2082.718349
30475,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,1/29/2010,"$22,272.00",$-,"12,577","182,551","$1,961.55",11.06,2753.340955
30587,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/19/2010,"$22,272.00",$-,"7,123","125,538",$496.08,11.1,1553.018139
30503,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/19/2010,"$22,272.00",$-,"4,492","142,592",$212.95,11.35,958.0384813
30574,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/24/2010,"$22,272.00",$-,"10,638","67,479",$356.26,12.49,2061.302927
30577,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/2/2010,"$22,272.00",$-,"3,787","169,787",$412.46,12.79,716.7955909
30579,2010 FORD CROWN VICTORIA',Police Department - Support Operations,10151507,2/2/2010,"$22,272.00",$-,"20,183","180,359","$2,034.24",13.19,3704.051055
30508,2010 FORD CROWN VICTORIA',County Sheriff,10181801,2/18/2010,"$22,272.00",$-,"12,698","41,893",$669.05,13.62,2256.506533
30482,2010 FORD CROWN VICTORIA',Police Department - Community Resources,10151508,2/4/2010,"$22,272.00",$-,"21,622","140,531","$1,492.28",13.82,3788.644692
30591,2010 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/2/2010,"$22,272.00",$-,"12,085","123,139","$4,880.49",14.1,2074.354361
30583,2010 FORD CROWN VICTORIA',Police Department - Community Resources,10151508,3/4/2010,"$22,272.00",$-,"6,939","70,003",$305.51,15.66,1072.854528
30580,2010 FORD CROWN VICTORIA',Police Department - Investigative Services,10151503,2/2/2010,"$22,272.00",$-,"15,831","174,560","$1,415.03",16.92,2265.798416
30589,2010 FORD CROWN VICTORIA',Police Department - Support Operations,10151507,3/3/2010,"$22,272.00",$-,"22,868","241,463","$2,737.57",17.96,3083.053003
30599,2010 DODGE Grand Caravan',Police Department - Operations,10151506,3/17/2010,"$18,551.00",$-,"13,629","85,083",$848.89,13.28,2484.55731
30680,2010 DODGE Grand Caravan',OIT: Infrastructure,10696903,9/9/2010,"$19,891.00",$-,"10,098","138,171","$1,583.24",15.13,1616.018055
30602,2010 DODGE Grand Caravan',Police Department - Operations,10151506,3/1/2010,"$18,551.00",$-,"6,114","67,706",$327.09,15.16,976.2525653
30678,2010 DODGE Grand Caravan',OIT: Infrastructure,10696903,9/9/2010,"$20,735.00",$-,"2,108","33,538","$1,742.55",17.23,296.1648786
30606,2010 DODGE Grand Caravan',Department of Aging (Facilities),10343405,3/17/2010,"$18,551.00",$-,"4,344","92,497",$842.84,17.35,606.0695463
30609,2010 DODGE Grand Caravan',DPW: Safety Office,10707007,4/20/2010,"$18,551.00",$-,"3,983","78,292","$1,581.66",17.62,547.2472285
30601,2010 DODGE Grand Caravan',Police Department - Operations,10151506,3/1/2010,"$18,551.00",$-,"13,274","109,163","$5,638.65",20,1606.8177
30608,2010 DODGE Grand Caravan',Fire Department - Fire Rescue Academy,10161607,3/17/2010,"$18,551.00",$-,"8,133","99,703","$1,016.47",21.34,922.6883614
30614,"2010 CHEVROLET VAN,PRISONER TP'",County Sheriff,10181801,4/6/2010,"$28,158.00",$-,"13,415","121,223","$1,294.57",10.82,3000.542956
30618,"2010 CHEVROLET VAN,PRISONER TP'",Police Department - Operations,10151506,4/6/2010,"$28,158.00",$-,"26,091","114,296","$1,051.45",11.58,5455.538593
30617,"2010 CHEVROLET VAN,PRISONER TP'",Police Department - Operations,10151506,4/6/2010,"$28,158.00",$-,"18,990","72,857","$3,389.08",12.55,3662.440986
30621,2010 CHEVROLET VAN CARGO',DPW: Contracts/Construction Inspection,10707211,5/7/2010,"$20,198.61",$-,"14,089","175,228",$682.55,16.35,2085.589211
30642,2010 CHEVROLET VAN 12PSG',Police Department - Administrative/Technical Services,10151502,7/14/2010,"$25,494.00",$-,"6,781","54,104",$645.39,9.32,1761.331829
30641,2010 CHEVROLET VAN 12PSG',DPW: Solid Waste Management (Refuse Disposal),10707603,7/14/2010,"$25,494.00",$-,"7,431","92,232",$434.62,9.96,1805.519025
30643,2010 CHEVROLET VAN 12PSG',Bureau of Corrections,10080801,7/14/2010,"$25,494.00",$-,"4,622","52,274",$574.49,12.56,890.9462568
30640,2010 CHEVROLET VAN 12PSG',Police Department - Administrative/Technical Services,10151502,7/14/2010,"$25,494.00",$-,"2,666","37,556",$11.70,13.45,479.9525838
30697,2010 CHEVROLET SUBURBAN',Office of County Executive,10010101,11/10/2010,"$37,293.73",$-,"11,508","166,820","$4,440.01",16.53,1685.483977
30619,2010 CHEVROLET MALIBU',Police Department - Operations,10151506,4/7/2010,"$16,810.63",$-,"3,156","68,849",$265.17,29.19,261.7377381
30200,2009 HONDA CIVIC',Housing Office,005057XX21,3/16/2009,"$20,759.00",$-,"7,250","92,878",$842.01,29.82,588.5157283
30199,2009 HONDA CIVIC',Housing Office,005057XX21,3/16/2009,"$20,759.00",$-,"6,669","102,754","$1,240.70",32.67,494.2010411
30195,2009 HONDA CIVIC',Fire Department - Fire Prevention,10161602,3/16/2009,"$20,759.00",$-,"11,474","109,686",$502.32,32.94,843.2639649
30204,2009 HONDA CIVIC',Department of Health (Home Health Services),10303013,3/16/2009,"$20,759.00",$-,"9,827","70,274","$2,072.26",33.1,718.7861557
30198,2009 HONDA CIVIC',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,3/16/2009,"$20,759.00",$-,"3,210","83,007",$450.27,33.21,234.0345324
30196,2009 HONDA CIVIC',Fire Department - Fire Prevention,10161602,3/16/2009,"$20,759.00",$-,"4,997","83,939",$427.35,35.18,343.8398261
30197,2009 HONDA CIVIC',Fire Department - Fire Prevention,10161602,3/16/2009,"$20,759.00",$-,"9,910","89,563",$411.74,35.89,668.4536213
30201,2009 HONDA CIVIC',Cigarette Restoration/Tobacco Program,50301525,3/16/2009,"$20,759.00",$-,"5,359","110,258",$747.11,36.63,354.1818275
30202,2009 HONDA CIVIC',DPW: Traffic Planning,10707701,3/16/2009,"$20,759.00",$-,"8,861","95,697","$3,222.03",38.88,551.7607614
30203,2009 HONDA CIVIC',Department of Health (Acute Communicable Disease Control),10303004,3/16/2009,"$20,759.00",$-,"9,359","127,867","$1,506.52",40.27,562.6144189
30172,2009 FORD ROLLBACK',Vehicle Operations and Maintenance,210101003,12/31/2008,"$62,640.00",$-,"10,806","210,103","$10,366.96",8.22,3184.026985
30382,2009 FORD MINI BUS',Department of Aging (Specialized Transportation),005034XX27,5/20/2009,"$55,569.42",$-,"9,357","196,363","$4,667.82",9.72,2330.082576
30381,2009 FORD MINI BUS',DPW: Bureau of Transportation,10707704,5/20/2009,"$55,569.42",$-,"13,615","195,332","$5,734.01",10.04,3281.831032
30176,2009 FORD FOCUS',Permits and Development Management,10171715,3/16/2009,"$12,421.95",$-,"13,758","133,118","$4,261.70",21.71,1534.063052
30179,2009 FORD FOCUS',Permits and Development Management,10171715,3/16/2009,"$12,421.95",$-,"6,726","118,698","$1,930.96",23.04,706.87442
30191,2009 FORD FOCUS',DPW: Traffic Planning,10707701,3/16/2009,"$12,421.95",$-,"11,466","87,550",$524.84,24.78,1120.104557
30190,2009 FORD FOCUS',Housing Office,005057XX21,3/16/2009,"$12,421.95",$-,"4,892","94,681",$349.19,25.23,469.4282184
30187,2009 FORD FOCUS',Permits and Development Management,10171715,3/16/2009,"$12,421.95",$-,"3,120","80,676",$577.29,25.3,298.536128
30192,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,"2,770","66,631",$449.97,25.31,264.9405659
30184,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,"1,707","80,758",$22.54,26.61,155.2892337
30178,2009 FORD FOCUS',Fire Department - Fire Prevention,10161602,3/16/2009,"$12,421.95",$-,"6,569","105,367",$984.26,26.65,596.6755237
30180,2009 FORD FOCUS',Department of Health (Substance Abuse),005030XX67,3/16/2009,"$12,421.95",$-,"3,586","112,672","$2,312.98",26.98,321.7945464
30185,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,"4,084","80,500",$577.29,27.01,366.0695191
30186,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,989,"93,308","$1,119.43",27.15,88.18374704
30183,2009 FORD FOCUS',Department of Health (Mental Health Core Services),005030XX75,3/16/2009,"$12,421.95",$-,"3,682","84,337",$71.43,27.3,326.5090358
30181,2009 FORD FOCUS',DPW: Traffic Planning,10707701,3/16/2009,"$12,421.95",$-,"14,875","135,173","$2,330.54",27.38,1315.297694
30193,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,"6,607","87,250",$946.15,27.48,582.1737453
30189,2009 FORD FOCUS',Department of Health (Environmental Health Services),10303005,3/16/2009,"$12,421.95",$-,"3,313","91,473",$584.92,27.93,287.138991
30177,2009 FORD FOCUS',Property Management - Building Oper. & Mgmt.,10252503,3/16/2009,"$12,421.95",$-,"15,485","106,938",$333.91,28.3,1324.566687
30194,2009 FORD FOCUS',Property Management - Building Oper. & Mgmt.,10252503,3/16/2009,"$12,421.95",$-,"2,563","79,552",$230.89,29.06,213.4926646
30622,2009 FORD F150',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,5/7/2010,"$18,284.79",$-,"10,702","99,941","$1,168.69",15.27,1696.894694
30264,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/13/2009,"$22,287.00",$-,"7,846","118,615","$1,685.29",7,2712.109031
30281,2009 FORD CROWN VICTORIA',County Sheriff,10181801,5/8/2009,"$22,287.00",$-,"13,009","129,486","$1,109.60",8.17,3857.12779
30257,2009 FORD CROWN VICTORIA',County Sheriff,10181801,4/27/2009,"$22,287.00",$-,"11,390","112,700","$1,597.84",8.45,3264.941644
30317,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/13/2009,"$22,287.00",$-,"7,118","169,536","$1,316.96",8.77,1964.836939
30294,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/19/2009,"$22,287.00",$-,"2,503","112,289","$1,128.21",9.04,670.0358345
30314,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/8/2009,"$22,287.00",$-,"6,392","158,774","$3,267.90",9.09,1701.813949
30241,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,4/22/2009,"$22,287.00",$-,"4,095","148,735",$17.78,9.4,1055.231404
30313,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/12/2009,"$22,287.00",$-,"4,520","115,909",$542.43,9.46,1156.192585
30242,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,4/22/2009,"$22,287.00",$-,"4,994","126,940",$693.00,9.6,1259.383737
30326,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/27/2009,"$22,287.00",$-,"3,125","115,709",$238.17,9.69,780.3959613
30328,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/19/2009,"$22,287.00",$-,"8,874","116,425","$2,925.21",10.1,2127.892225
30331,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/27/2009,"$22,287.00",$-,"13,780","124,033","$1,605.87",10.28,3244.149642
30259,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,4/27/2009,"$22,287.00",$-,"4,906","56,664",$884.40,10.36,1146.960587
30262,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,4/27/2009,"$22,287.00",$-,"10,151","125,591",$533.91,11.08,2217.360642
30284,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/14/2009,"$22,287.00",$-,"7,171","61,906",$301.64,11.13,1560.408317
30269,2009 FORD CROWN VICTORIA',Police Department - Operations,10151506,5/14/2009,"$22,287.00",$-,"12,977","102,606","$2,569.04",11.19,2807.242574
30263,2009 FORD CROWN VICTORIA',Bureau of Corrections,10080801,4/27/2009,"$22,287.00",$-,"4,498","175,119",$568.83,11.95,911.5980523
30216,2009 FORD CROWN VICTORIA',Police Department - Investigative Services,10151503,5/14/2009,"$22,352.00",$-,"14,321","87,870","$2,452.16",12.01,2886.732536
